Unnamed: 0,id,title,brand,price,weight,cpu,ssd,ram,battery
882,36691541,Laptop HP Notebook 14s – DK0097AU (ADM R3-3200U/ 4GB RAM DDR4/ 1TB HDD/ 14,HP,9590000,,,,,
883,32785961,Laptop Dell Inspiron 7580 I7 8565U 8GB 256GB-SSD 2GB 15.6FHD W10 - Silver - Hàng Nhập Khẩu ,Dell,24990000,,,,,3Cell
884,15468967,Laptop Dell Vostro 5481 (V4I5229W): Core i5-8265U / Windows 10 + Office365 (14.0,Dell,16390000,,,,,
885,15468018,Laptop Dell Vostro 5481 (V4I5229W): Core i5-8265U / Windows 10 + Office365 (14.0,Dell,16390000,,,,,
886,17987047,Laptop Dell Inspiron 3480 N4I5107W S1 I5 8265U 8GB 1TB 128GB SSD 14,Dell,13990000,,,,,3 cell - 42Whr
887,32784446,Laptop Dell Inspiron 7580 I7 8565U 16GB 512GB-SSD 2GB 15.6FHD W10 -Silver - Hàng Nhập Khẩu ,Dell,26490000,,,,,4Cell
888,26115716,MSI GF63 Thin 9RCX-645VN : I7-9750H | 8GB RAM | 512GB SSD PCIe | GTX 1050Ti 4GB + UHD Graphics 630 | 15.6 FHD IPS | Win10 | Black - Hàng chính hãng,MSI,21989000,,,,,
889,14009364,Laptop Lenovo Ideapad 520s-14IKB 80X200J2VN Core i3-7130U/ Win10 (14,Lenovo,8139000,1.5,Intel Core i3,False,4GB (1 Khe cắm/Hỗ trợ tối đa 8GB),"2 cell 30 Wh , Pin liền"
890,15469321,Laptop Dell Inspiron 3480 N4I5107W i5-8265U 4GB 1TB 14,Dell,12890000,,,,,Li-on 3-cell
891,17978858,Dell Vostro 5481 V4I5229W S I5 8265U 8GB 256GB 14,Dell,17990000,,,,,3 cell - 42WWhr
892,16692926,Dell Vostro 3480 ( 70183779S) I5 8265U 8GB 256GB-SSD 14''HD Finger W10 Black - Hàng Chính Hãng ,Dell Vostro,14390000,,,,,4 cell - 40Whr
893,17974345,Laptop Dell Inspiron 3480 N4I5107W S i5-8265U 8GB 256GB 14,Dell,13990000,,,,,3 cell - 42Whr
894,14314844,Laptop Dell Latitude E7490 70156592 Core i7-8650U 8GB 256GB SSD 14.0,Dell,28990000,,,,,
895,24351713,Laptop Asus Vivobook S13 S330FN-EY037T Core i5-8265U/ MX150 2GB/ Win10 (13.3 FHD) - Hàng Chính Hãng,Asus,19289000,,Intel Core i5,True,8GB,3 Cells 42WHrs
896,19615666,Laptop HP Pavilion 14-ce2038TU 6YZ21PA Core i5-8265U/ Wín10 (14 FHD IPS) - Hàng Chính Hãng,HP,14239000,1.6,Intel Core i5,False,4GB,3 Cell 41WHr
897,22026062,Laptop Lenovo ThinkPad E590 20NBS07000 Core i5-8265U/ Dos (15.6 HD) - Hàng Chính Hãng,Lenovo,14849000,2.12,Intel Core i5,False,4GB,3 Cells 45WHrs
898,34435697,Laptop HP Pavilion 14-ce1011TU 5JN17PA Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,HP,11090000,,Intel Core i3 Coffee Lake,True,4GB,"Li-Ion 3 cell, pin liền"
899,34584369,Laptop Dell G3 Inspiron 3590 N5I5518W Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Dell,23859000,,Intel Core i5-9300H,True,8GB,3 Cell 56WHr
900,29175227,Laptop Dell Inspiron 7570 I7 8550U 8GB 1TB-HDD & 256GB-SSD 4GB 15.6FHD Touch W10 -Silver - Hàng nhập khẩu ,Dell,24990000,,,,,3Cell - 42Whr
901,2612225,Laptop Asus ZenBook 13 UX331UAL-EG021TS Core i5-8250U/Win10 (13.3 inch) - Rose Gold - Hàng Chính Hãng,Asus,19639000,,Intel Core i5,True,8GB,3 Cells 50 Whrs
902,12288384,Laptop Asus ROG Strix SCAR II GL504GV-ES099T Core i7-8750H/ RTX 2060 6GB/ Win10 (15.6,Asus,43909000,2.4,Intel Core i7,True,16GB,4-Cell 66WHrs
903,5473475,Laptop Dell Inspiron 3576 N3576E Core i5-8250U/Dos (15.6,Dell,12379000,2.3,Intel Core i5,False,4GB,4 Cell 40 Whrs
904,1710611,Laptop Asus Vivobook X510UA-BR650T Core i3-7100U/Win10 (15.6 inch) - Hàng Chính Hãng - Gold,Asus,9490000,1.5,Intel Core i3,False,4GB,3 Cells 42 Whrs
905,15073954,Laptop HP Probook 430 G6 5YN01PA Core i7-8565U/Dos (13.3 FHD) - Hàng Chính Hãng,HP,20979000,1.4,,,1 x 8GB DDR4 2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"3 cell 45 Wh , Pin liền"
906,23035424,Laptop Asus X407UA - BV485T. Intel Core  I5 8250U  (14inch) - Hàng Chính Hãng ,Asus,12290000,,,,,
907,10673986,Laptop Asus Vivobook A411UN-BV348T Core i5-8250U/Win10 (14 inch HD) - Hàng Chính Hãng,Asus,13099000,1.35,,False,4GB,3 Cells 42 Whrs
908,1722205,Laptop Acer Spin 3 SP314-51-36JE NX.GUWSV.005 Core i3-7130U/Win10 (14 inch) - Hàng Chính Hãng - Black,Acer,12999000,1.7,Intel Core i3,False,4GB,"3 Cell Int (11.40V - 52.5Wh, 4605mAh), Li-ion"
909,29253423,Laptop Dell Inspiron 3580 N3580I Core i5-8265U/ Win10 (15.6 HD) - Hàng Chính Hãng,Dell,13049000,2.28,Intel Core i5,False,4GB,3 Cell 42WHr
910,24752579,Laptop Acer Swift 3 SF315-51-54H0 (NX.GSKSV.004) (15.6,Acer,14850000,,,,,
911,11009361,Laptop Asus ASUSPRO B9440UA-GV0512T Core i7-8550U/ Win10 (14,Asus,29259000,1.09,Intel Core i7,True,16GB,4-Cells 48 Whrs
912,2285365,Laptop Asus Vivobook A510UF-BR183T Core i7-8550U/Win 10 (15.6 inch) - Gold - Hàng Chính Hãng,Asus,15105000,1.7,Intel Core i7,True,4GB,3 Cell 42 Whrs
913,13986895,Laptop Dell Vostro 5581 VRF6J1 Core i5-8265U/ MX130 2GB/ Win10 + Office 365 (15.6,Dell,17999000,1.9,13422d Intel Core i5,False,1 x 4GB,"3 cell 42 Wh, Pin liền"
914,2122775,Laptop Dell Vostro V3578 NGMPF11 Core i7-8550U/Win10 (15.6 inch) - Black - Hàng Chính Hãng,Dell,19389000,2.2,Intel Core i7,False,8GB,4 Cells 40 Whrs
915,11120374,Laptop Asus Vivobook A510UN-EJ466T Core i5-8250U/ Win10 (15.6,Asus,14490000,1.7,Intel Core i5,False,4GB,3 Cell 42 Whrs
916,10920937,Laptop Asus Vivobook S14 S430FA-EB069T Core i3-8145U/ Win10 (14,Asus,12689000,1.4,Intel Core i3,False,4GB,3 Cell 42 Whrs
917,1080666,Laptop Asus Vivobook S15 S510UA-BQ111T Core i3-7100U / Win 10 15.6 inch - Hàng Chính Hãng,Asus,11969000,,,,4GB,3 Cells 42 Whrs
918,22616117,Laptop Lenovo ThinkPad E490 20N8S01V00 Core i5-8265U/ Dos (14 HD) - Hàng Chính Hãng,Lenovo,14449000,1.75,Intel Core i5,False,4GB,3CELL 45WH
919,8000775,Laptop HP Pavilion 14-ce1008TU 5JN06PA Core i5-8265U/Win10 (14.0,HP,14090000,1.6,Intel Core i5,False,4GB,3 Cell 41 Whr Li-ion
920,34391670,Laptop Asus Zenbook UX433FA-A6105T Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Asus,21329000,,Intel Core i5-8265U 1.6GHz up to 3.9GHz 6MB,,8GB LPDDR3 2133MHz (Onboard),3 Cell 50WHr Lithium-Polymer
921,8861117,Laptop HP Pavilion 15-cs1008TU 5JL24PA Core i5-8265U/Win10 (15.6,HP,14189000,1.9,Intel Core i5,False,4GB,3-Cell 41 Whr Li-ion
922,8970819,Laptop HP Pavilion 15-cs1044TX 5JL26PA Core i5-8265U/Win10 (15.6,HP,14690000,1.9,Intel Core i5,False,4GB,"3 cell 41 Wh, Pin liền"
923,10984555,laptop Asus Vivobook S14 S430FA-EB075T Core i5-8265U/ Win10 (14,Asus,15329000,1.4,Intel Core i5,True,4GB,3 Cell 42 Whrs
924,13757131,Laptop Dell Alienware 15R4-7736SLV Core i7-8750H/GTX 1060 6G/ Win 10/15.6,ALIENWARE,46990000,,Intel Core i7,,8GB,Lithium Ion (68 Whrs)
925,5568219,Laptop Asus Vivobook X507UF-EJ079T Core i7-8550U/ Win10 (15.6,Asus,15579000,1.68,Intel Core i7,False,4GB,3 Cell 33 Whrs
926,45151660,Laptop Asus Vivobook D409DA-EK152T (AMD R5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 14 FHD/ Win10) - Hàng Chính Hãng,Asus,11339000,1.6,AMD Ryzen 5,True,4GB,2 Cells 32WHrs
927,44990169,Laptop HP ProBook 440 G6 8AZ21PA (Core i3-8145U/ 4GB DDR4/ 256GB SSD/ Dos) - Hàng Chính Hãng,HP,12899000,1.6,,True,4GB,3 Cells 45WHr
928,45067978,Laptop Acer Swift 3 SF314-57-52GB NX.HJFSV.001 (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,Acer,17719000,1.2,Intel Core i5,True,8GB,"3 cell 42 Wh , Pin liền"
929,45151662,"Laptop Asus Vivobook D409DA-EK095T (AMD R3-3200U/ 4GB DDR4 2400MHz/ 1TB 5400rpm, x1 slot SSD M.2/ 14 FHD/ Win10) - Hàng Chính Hãng",Asus,9069000,1.6,AMD Ryzen 3,False,4GB,2 Cells 32WHrs
930,45403410,Ốp lưng kính dành cho Huawei Honor 9X Pro in hình đa dạng - mẫu 100,OEM,95000,,,,,
931,44944169,Laptop HP 348 G5 7CS02PA (Core i3-7020U/ 4GB DDR4/ HDD 500GB/ 14HD/ Dos) - Hàng Chính Hãng,HP,9269000,1.5,"Intel Core i3-7020U (2.3 GHz / 3MB / 2 nhân, 4 luồng)",False,4GB DDR4,4 Cell (41Wh)
932,45015288,Laptop HP 15s-du0054TU 6ZF60PA (Core i3-7020U/ 4GB/ 1TB/ 15.6 HD/ WIN10) - Hàng Chính Hãng,HP,9889000,1.74,Intel Core i3 Kabylake,False,4 GB,Li-Ion 3 cell
933,44944173,Laptop HP 348 G5 7XJ62PA (Core i3-7020U/ 4GB DDR4/ 256GB SSD/ 14 FHD/ Dos) - Hàng Chính Hãng,HP,9869000,1.5,"Intel Core i3-7020U (2.3 GHz / 3MB / 2 nhân, 4 luồng)",,4GB,3Cell 41WHr
934,45158842,Laptop HP Pavilion 15-cs3008TU 8QP02PA (Core i3-1005G1/ 4GB/ 256GB SSD/ 15.6 FHD/ WIN10) - Hàng Chính Hãng,HP,12589000,1.85,Intel Core i3,,4GB,3 Cell 41WHr
935,45082200,"Laptop Asus Vivobook S15 S530FA-BQ032T(Core i5-8265U/ 4GB DDR4 2400MHz/ 1TB 5400rpm, x1 slot SSD M.2/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng",Asus,15479000,1.8,"Intel Core i5-8265U (1.6GHz upto 3.9GHz, 4Cores, 8Threads, 6MB Cache, FSB 4GT/s)",,"4GB DDR4 2400MHz, 2 slot Ram",3 Cells 42WHrs
936,45159410,Laptop Asus ZenBook UX534FTC-A9169T (Core 5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE / GTX 1650 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,28429000,1.55,Intel Core i5,True,8GB,4 Cell 73WHr Lithium-Polymer
937,45173075,"Laptop Dell Inspiron 3580 70194513 (Core i7-8565U/ 8GB DDR4 2666MHz/ 2TB 5400rpm, x1 slot SSD M.2 PCIe/ AMD 520 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng",Dell,20469000,2.1,Intel Core i7,False,8GB,3 Cell 42WHr
938,45015286,Laptop HP 15s-du0059TU 6ZF65PA (Pentium N5000/ 4GB/ 1TB/ WIN10) - Hàng Chính Hãng,HP,7719000,1.74,,,4GB DDR4 2400MHz,3 Cell 41WHr
939,45082198,"Laptop Asus X407UA-BV552T (Pentium Gold 4417U/ 4GB DDR4 2400MHz/ 1TB 5400rpm, x1 slot SSD M.2 SATA/ 14 HD/ Win10) - Hàng Chính Hãng",Asus,7259000,1.55,Intel Pentium Gold 4417U 2.3GHz 2MB,,"4GB DDR4 2400MHz (1x SO-DIMM socket, up to 8GB SDRAM)",3 Cells 33WHrs
940,45015284,Laptop HP 15s-du0053TU 6ZF51PA (Core i3-7020U/ 4GB DDR4 2133MHz/ HDD 1TB/ 15.6 HD/ Dos) - Hàng Chính Hãng,HP,9579000,1.74,Intel Core i3-7020U 2.4GHz 3MB,,4GB DDR4 2133MHz,3 Cell 41WHr
941,45117619,Laptop HP Probook 430 G6 8AZ18PA (Core i3-8145U/ 4GB DDR4/ 256GB SSD/ 13.3 FHD/ Dos) - Hàng Chính Hãng,HP,12689000,1.49,Intel Core i3,True,4GB,3-cell
942,45023088,Laptop HP Pavilion 14-ce3018TU 8QN89PA (Core i5-1035G1/ 4GB/ 256GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng,HP,14759000,1.6,Intel Core i5,True,4GB,3 Cell 41WHr
943,45160253,Laptop HP Pavilion 15-cs3011TU 8QN96PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 15.6 FHD/ WIN10) - Hàng Chính Hãng,HP,15999000,1.85,Intel Core i5,True,8GB,"3 Cells, Lithium-Ion, Liền"
944,45023082,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng,HP,16409000,1.6,Intel Core i5,True,8GB,
945,45173078,"Laptop Dell Vostro 3580 T3RMD3 (Core i7-8565U/ 8GB DDR4 2666MHz/ 1TB 5400rpm, x1 slot SSD M.2 PCIe/ AMD 520 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng",Dell,19639000,2.1,Intel Core i7,False,8GB,Li-Ion 3 Cell 42WHr
946,44990177,Laptop HP 348 G5 7XU21PA (Core i5-8265U/ 4GB DDR4 2400MHz/ 256GB SSD M.2/ 14 HD/ Win10) - Hàng Chính Hãng,HP,13779000,1.48,,True,4GB,3 Cell 41WHr
947,45182771,Laptop Asus ZenBook Edition 30 UX334FL-A4057T (Core i7-8565U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,37429000,1.29,,True,8GB,3 Cell 50WHr Lithium-Polymer
948,45121253,Laptop Asus ZenBook UX334FAC-A4059T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,22419000,,Intel Core i5,True,8GB LPDDR3 2133MHz (Onboard),3 Cell 50WHr Lithium-Polymer
949,45005667,Laptop HP 14S-CF1040TU 7PU14PA (Core i5-8265U/ 4GB DDR4/ HDD 1TB/ 14 HD/ Win10) - Hàng Chính Hãng,HP,13099000,1.43,Intel Core i5,False,4GB,3-cell 41 Wh Li-ion
950,45292876,Laptop Asus D570DD-E4028T (AMD R5-3500U/ 8GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ GTX 1050 4GB/ 15/6 FHD/ Win10) - Hàng Chính Hãng,Asus,15479000,1.96,AMD Ryzen 5,True,8GB,3 Cell 48WHr
951,45117613,Laptop HP Probook 430 G6 8JG86PA (Core i5-8265U/ 8GB DDR4/ 256GB SSD/ 13.3 FHD/ Dos) - Hàng Chính Hãng,HP,17789000,1.49,Intel Core i5,True,8GB DDR4,3-cell
952,44990171,Laptop HP ProBook 450 G6 8GV33PA (Core i5-8265U/ 8GB DDR4 2666 MHz/ 256GB SSD PCIe/ MX250 2GB/ Win10) - Hàng Chính Hãng,HP,18719000,1.873,,True,8GB,3 Cell
953,45347089,Laptop Dell Inspiron 5593 N5I5461W (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ MX230 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Dell,18939000,1.83,Intel Core i5,False,8GB,3 Cell 42WHr
954,45117608,Laptop HP 348 G5 7CS05PA (Core i3-8145U/ 4GB DDR4/ HDD 500GB/ 14 HD/ Dos) - Hàng Chính Hãng,HP,10519000,1.48,Intel Core i3,,4GB,3-cell
955,45023086,Laptop HP 15s-du0114TU 8WE69PA (Core i3-7020U/ 4GB/ 256GB SSD/ 15.6 HD/ WIN10) - Hàng Chính Hãng,HP,10049000,1.74,Intel Core i3,True,4GB,
956,45005663,Laptop HP 348 G5 7CS08PA (Core i5-8265U/ 4GB DDR4/ HDD 1TB/ AMD R7 M440 2GB/ 14 FHD/ Dos) - Hàng Chính Hãng,HP,14239000,1.48,Intel Core i5,False,4GB,3Cell 41WHr
957,45159200,Laptop HP Pavilion 15-cs3015TU 8QP15PA (Core i5-1035G1/ 4GB DDR4 2666MHz/ 256GB PCIe NVMe/ 15.6,HP,14549000,1.85,Intel Core i5,,4GB,3 Cell 41WHr
958,45407098,Ốp lưng kính dành cho Huawei Nova 5 in hình đa dạng - mẫu 102,OEM,95000,,,,,
959,45160249,Laptop HP Pavilion 15-cs3014TU 8QP20PA (Core i5-1035G1/ 4GB DDR4 2666MHz/ 256GB PCIe NVMe/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,HP,14549000,1.85,Intel Core i5,True,4GB,3 Cell 41WHr
960,45160247,Laptop HP Pavilion 15-cs3012TU 8QP30PA (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,HP,15999000,1.85,Intel Core i5,True,8GB,3 Cell 41WHr
961,45160251,Laptop HP Pavilion 15-cs3116TX 9AV24PA (Core i5-1035G1/ 4GB/ 256GB SSD/ 2GB MX250/ 15.6 FHD/ WIN10) - Hàng Chính Hãng,HP,15479000,1.85,Intel Core i5,True,4GB,3 Cell 41WHr
962,45005665,Laptop HP 348 G5 7CS45PA (Core i7-8565U/ 8GB DDR4/ 1TB + 128GB SSD/ AMD R5 2GB/ 14 FHD/ Dos) - Hàng Chính Hãng,HP,19079000,1.48,Intel Core i7,False,8GB,3Cell 41WHr
963,45159096,Laptop HP Pavilion 15-cs3010TU 8QN78PA (Core i3-1005G1/ 4GB/ 256GB SSD/ 15.6 FHD/ WIN10) - Hàng Chính Hãng,HP,12589000,1.85,Intel Core i3,,4GB,3 Cell 41WHr
